,kepid,digits,KeplerName,Disposition
4765,8719419,K03506.01,,FALSE POSITIVE
4766,9028474,K03510.01,,FALSE POSITIVE
4767,4349442,K01803.02,,FALSE POSITIVE
4768,6124137,K07764.01,,CANDIDATE
4769,3644542,K03511.01,,FALSE POSITIVE
4770,6182849,K03512.01,,FALSE POSITIVE
4771,9851142,K03513.01,,FALSE POSITIVE
4772,3442054,K03593.01,,FALSE POSITIVE
4773,4079530,K03594.01,,FALSE POSITIVE
4774,10677186,K03595.01,,FALSE POSITIVE
4775,9025914,K03596.01,,FALSE POSITIVE
4776,9366988,K03597.01,,FALSE POSITIVE
4777,11657614,K03370.01,,CANDIDATE
4778,11657614,K03370.02,Kepler-1481 b,CANDIDATE
4779,5687986,K07735.01,,CANDIDATE
4780,11125797,K03371.01,,CANDIDATE
4781,9785921,K03372.01,,CANDIDATE
4782,3102000,K03373.01,,FALSE POSITIVE
4783,6599975,K03438.01,Kepler-1501 b,CANDIDATE
4784,8266276,K01731.02,,FALSE POSITIVE
4785,4282191,K03439.01,Kepler-1502 b,CANDIDATE
4786,3559860,K03440.01,,FALSE POSITIVE
4787,10651945,K03441.01,,FALSE POSITIVE
4788,7117003,K03514.01,,FALSE POSITIVE
4789,3240159,K03515.01,,FALSE POSITIVE
4790,9658118,K03516.01,,FALSE POSITIVE
4791,7132542,K03517.01,,FALSE POSITIVE
4792,8589754,K03518.01,,FALSE POSITIVE
4793,3757590,K03520.01,,CANDIDATE
4794,2437149,K03598.01,,FALSE POSITIVE
4795,9529733,K03600.01,,FALSE POSITIVE
4796,9613070,K03601.01,,FALSE POSITIVE
4797,9967771,K01875.02,Kepler-990 c,CANDIDATE
4798,10845188,K03602.01,,FALSE POSITIVE
4799,6543893,K01627.03,,CANDIDATE
4800,6705026,K03374.01,Kepler-1483 b,CANDIDATE
4801,6705026,K03374.02,,CANDIDATE
4802,6779726,K03375.01,,CANDIDATE
4803,3098843,K03376.02,,FALSE POSITIVE
4804,5553959,K03377.01,,CANDIDATE
4805,7288306,K03443.01,Kepler-1503 b,CANDIDATE
4806,5887393,K07748.01,,FALSE POSITIVE
4807,5384713,K03444.01,,CANDIDATE
4808,5384713,K03444.02,,FALSE POSITIVE
4809,5384713,K03444.03,,CANDIDATE
4810,11860395,K03445.01,Kepler-1504 b,CANDIDATE
4811,5456023,K03521.01,,FALSE POSITIVE
4812,6187888,K07768.01,,FALSE POSITIVE
4813,9529744,K01806.02,Kepler-320 c,CANDIDATE
4814,12021387,K03522.01,,CANDIDATE
4815,8760135,K03524.01,,FALSE POSITIVE
4816,4073707,K03525.01,,FALSE POSITIVE
4817,5730394,K03603.01,,FALSE POSITIVE
4818,6956216,K03604.01,,FALSE POSITIVE
4819,6137704,K03605.01,,FALSE POSITIVE
4820,10275074,K03606.01,,FALSE POSITIVE
4821,10259301,K03608.01,,FALSE POSITIVE
4822,2995392,K03379.01,Kepler-1484 b,CANDIDATE
4823,3120308,K03380.01,,FALSE POSITIVE
4824,9991621,K03382.01,,FALSE POSITIVE
4825,8078502,K03383.01,,CANDIDATE
4826,8644365,K03384.01,,CANDIDATE
4827,5888187,K07749.01,,CANDIDATE
4828,2852528,K03446.01,,FALSE POSITIVE
4829,3348216,K03448.01,,CANDIDATE
4830,7032421,K01747.02,,FALSE POSITIVE
4831,10798838,K03449.01,,FALSE POSITIVE
4832,8560940,K03450.01,,FALSE POSITIVE
4833,10793576,K03451.01,,CANDIDATE
4834,10292238,K03526.01,,FALSE POSITIVE
4835,8733497,K03527.01,,FALSE POSITIVE
4836,4255422,K03528.01,,FALSE POSITIVE
4837,9837544,K03529.01,,FALSE POSITIVE
4838,7877824,K03530.01,,FALSE POSITIVE
4839,6469946,K07781.01,,FALSE POSITIVE
4840,6947164,K03531.01,,FALSE POSITIVE
4841,6233903,K03609.01,,FALSE POSITIVE
4842,7212066,K03610.01,,FALSE POSITIVE
4843,7212066,K03610.02,,FALSE POSITIVE
4844,7047922,K01899.02,,CANDIDATE
4845,5716508,K07737.01,,FALSE POSITIVE
4846,10518735,K03612.01,,FALSE POSITIVE
4847,6975129,K01628.02,Kepler-312 b,CANDIDATE
4848,8644365,K03384.02,Kepler-1485 b,CANDIDATE
4849,9489947,K03385.01,,FALSE POSITIVE
4850,6960487,K03386.01,,FALSE POSITIVE
4851,6309264,K03387.01,,FALSE POSITIVE
4852,7021177,K03452.01,,FALSE POSITIVE
4853,7122259,K03454.01,,FALSE POSITIVE
4854,6947668,K03455.01,,CANDIDATE
4855,6364582,K03456.01,Kepler-1505 b,CANDIDATE
4856,6190535,K07769.01,,FALSE POSITIVE
4857,9834257,K03457.01,,FALSE POSITIVE
4858,10290666,K00332.02,,CANDIDATE
4859,9529744,K01806.03,Kepler-320 b,CANDIDATE
4860,10748621,K03532.01,,FALSE POSITIVE
4861,4824268,K03533.01,,FALSE POSITIVE
4862,6527016,K07783.01,,FALSE POSITIVE
4863,6431670,K03534.01,,FALSE POSITIVE
4864,7376500,K03535.01,,FALSE POSITIVE
4865,9636559,K03618.01,,FALSE POSITIVE
4866,8095110,K03619.01,,FALSE POSITIVE
4867,11499263,K03620.01,,FALSE POSITIVE
4868,10328393,K01905.02,Kepler-332 c,CANDIDATE
4869,3858988,K03388.01,,FALSE POSITIVE
4870,3848966,K03389.01,,CANDIDATE
4871,10798605,K03390.01,,FALSE POSITIVE
4872,5895083,K07751.01,,FALSE POSITIVE
4873,9452897,K03391.01,,CANDIDATE
4874,9714123,K03392.01,,FALSE POSITIVE
4875,6118370,K03458.01,Kepler-1506 b,CANDIDATE
4876,2717158,K03459.01,,CANDIDATE
4877,6209677,K01750.02,,CANDIDATE
4878,9664276,K03460.01,,CANDIDATE
4879,2437112,K03461.01,,FALSE POSITIVE
4880,7987086,K03536.01,,FALSE POSITIVE
4881,7374746,K03537.01,,FALSE POSITIVE
4882,8668810,K03538.01,,FALSE POSITIVE
4883,6519865,K07782.01,,FALSE POSITIVE
4884,8868907,K03539.01,,FALSE POSITIVE
4885,3865298,K03540.01,,FALSE POSITIVE
4886,10091110,K03627.01,,FALSE POSITIVE
4887,10091110,K03627.02,,FALSE POSITIVE
4888,3542574,K03628.01,,FALSE POSITIVE
4889,3544694,K03629.01,,FALSE POSITIVE
4890,11521793,K00352.02,Kepler-143 b,CANDIDATE
4891,9085563,K03393.01,Kepler-1486 b,CANDIDATE
4892,11337372,K01650.02,Kepler-920 c,CANDIDATE
4893,7748487,K03394.01,,CANDIDATE
4894,3219037,K03395.01,,CANDIDATE
4895,5952448,K07753.01,,FALSE POSITIVE
4896,5710069,K03396.01,,CANDIDATE
4897,9967009,K03462.01,,CANDIDATE
4898,9967009,K03462.02,,CANDIDATE
4899,11874338,K03464.01,,FALSE POSITIVE
4900,9763612,K03465.01,Kepler-1507 b,FALSE POSITIVE
4901,9468384,K03466.01,,FALSE POSITIVE
4902,8868364,K03541.01,,CANDIDATE
4903,10092312,K01823.02,,FALSE POSITIVE
4904,3964545,K03542.01,,FALSE POSITIVE
4905,5444491,K07727.01,,FALSE POSITIVE
4906,3735629,K03544.01,,FALSE POSITIVE
4907,8244173,K03545.01,,FALSE POSITIVE
4908,6546508,K03613.01,,FALSE POSITIVE
4909,9886224,K03614.01,,FALSE POSITIVE
4910,3735634,K03615.01,,FALSE POSITIVE
4911,5730380,K07738.01,,FALSE POSITIVE
4912,6058875,K03616.01,,FALSE POSITIVE
4913,10735564,K03617.01,,FALSE POSITIVE
4914,6200810,K03397.01,,CANDIDATE
4915,3561464,K03398.01,Kepler-1487 b,FALSE POSITIVE
4916,3561464,K03398.02,,CANDIDATE
4917,3561464,K03398.03,,CANDIDATE
4918,6359802,K03399.01,,FALSE POSITIVE
4919,7121885,K03467.01,,FALSE POSITIVE
4920,5213404,K03468.01,Kepler-1508 b,CANDIDATE
4921,4844470,K03469.01,,CANDIDATE
4922,11551692,K01781.03,,CANDIDATE
4923,9995771,K03470.01,,CANDIDATE
4924,7287391,K03546.01,,FALSE POSITIVE
4925,6756202,K03547.01,,FALSE POSITIVE
4926,10215869,K03548.01,,FALSE POSITIVE
4927,5456319,K07728.01,,FALSE POSITIVE
4928,2307206,K03549.01,,FALSE POSITIVE
4929,7025540,K03550.01,,FALSE POSITIVE
4930,7620844,K03551.01,,FALSE POSITIVE
4931,6677267,K03622.01,,FALSE POSITIVE
4932,5736801,K07739.01,,FALSE POSITIVE
4933,8177798,K03624.01,,FALSE POSITIVE
4934,10489521,K03625.01,,FALSE POSITIVE
4935,9328641,K03400.01,,FALSE POSITIVE
4936,9966219,K03401.01,,CANDIDATE
4937,5991070,K07756.01,,FALSE POSITIVE
4938,5531953,K01681.02,,FALSE POSITIVE
4939,3757778,K03402.01,,FALSE POSITIVE
4940,11754430,K03403.01,Kepler-1488 b,CANDIDATE
4941,9995771,K03470.02,Kepler-1509 b,CANDIDATE
4942,11875511,K03471.01,,FALSE POSITIVE
4943,6231721,K07773.01,,CANDIDATE
4944,9536108,K03472.01,,CANDIDATE
4945,8905246,K03473.01,,CANDIDATE
4946,5213230,K03474.01,,CANDIDATE
4947,3326377,K01830.02,Kepler-967 c,CANDIDATE
4948,6233466,K03552.01,,FALSE POSITIVE
4949,5460434,K07729.01,,FALSE POSITIVE
4950,11249624,K03553.01,,FALSE POSITIVE
4951,8491745,K03555.01,,FALSE POSITIVE
4952,3970117,K03556.01,,FALSE POSITIVE
4953,11147814,K03334.01,,FALSE POSITIVE
4954,1871483,K06256.01,,CANDIDATE
4955,10922659,K03335.01,,CANDIDATE
4956,8892720,K03336.01,,FALSE POSITIVE
4957,6021275,K00284.04,Kepler-132 e,CANDIDATE
4958,7869917,K01525.02,,CANDIDATE
4959,11754430,K03403.02,,CANDIDATE
4960,6032920,K07757.01,,FALSE POSITIVE
4961,8409295,K03404.01,Kepler-1489 b,CANDIDATE
4962,7131760,K03407.01,Kepler-1490 b,CANDIDATE
4963,11922778,K03408.01,,CANDIDATE
4964,9468382,K03409.01,,FALSE POSITIVE
4965,6145201,K03475.01,,FALSE POSITIVE
4966,5986209,K03476.01,,FALSE POSITIVE
4967,9226339,K03477.01,,FALSE POSITIVE
4968,6525209,K03479.01,,FALSE POSITIVE
4969,2975770,K01788.02,,FALSE POSITIVE
4970,5534965,K03557.01,,FALSE POSITIVE
4971,5512513,K07730.01,,FALSE POSITIVE
4972,9965206,K03558.01,,FALSE POSITIVE
4973,4247023,K03559.01,,FALSE POSITIVE
4974,4848423,K03560.01,,FALSE POSITIVE
4975,11403216,K03561.01,,FALSE POSITIVE
4976,11853878,K01833.02,,CANDIDATE
4977,7692093,K03337.01,,CANDIDATE
4978,8263752,K03338.01,,FALSE POSITIVE
4979,8263752,K03338.02,,FALSE POSITIVE
4980,7772914,K03339.01,,CANDIDATE
4981,3529290,K03340.01,,CANDIDATE
4982,9285265,K03410.01,Kepler-1491 b,CANDIDATE
4983,6025124,K03411.01,,FALSE POSITIVE
4984,5780930,K03412.01,Kepler-1492 b,CANDIDATE
4985,5531953,K01681.03,,CANDIDATE
4986,4164393,K03413.01,,FALSE POSITIVE
4987,6277410,K07774.01,,CANDIDATE
4988,9843517,K03480.01,,CANDIDATE
4989,8812045,K03481.01,,CANDIDATE
4990,7288444,K03482.01,,CANDIDATE
4991,3101923,K03483.01,,CANDIDATE
4992,10881457,K03484.01,Kepler-1510 b,CANDIDATE
4993,5513861,K07731.01,,FALSE POSITIVE
4994,9948002,K03562.01,,FALSE POSITIVE
4995,5264304,K03563.01,,FALSE POSITIVE
4996,10960995,K03564.01,,FALSE POSITIVE
4997,9592575,K03565.01,,FALSE POSITIVE
4998,7898576,K03566.01,,FALSE POSITIVE
4999,11671429,K03567.01,,FALSE POSITIVE
5000,5621333,K03341.01,,CANDIDATE
5001,5621333,K03341.02,,CANDIDATE
5002,5392897,K03342.01,,FALSE POSITIVE
5003,3236705,K03343.01,,CANDIDATE
5004,5282049,K01545.02,,FALSE POSITIVE
5005,11810124,K03344.01,,CANDIDATE
5006,6023859,K03414.01,,FALSE POSITIVE
5007,3433668,K03415.01,Kepler-1493 b,CANDIDATE
5008,2849140,K03416.01,,CANDIDATE
5009,3629330,K03418.01,Kepler-1495 b,CANDIDATE
5010,5471289,K03485.01,,FALSE POSITIVE
5011,8121328,K03486.01,,CANDIDATE
5012,9783760,K03487.01,,FALSE POSITIVE
5013,9528430,K03489.01,,FALSE POSITIVE
5014,5529552,K07732.01,,FALSE POSITIVE
5015,8882847,K03490.01,,FALSE POSITIVE
5016,9773869,K03568.01,,FALSE POSITIVE
5017,6707942,K03569.01,,FALSE POSITIVE
5018,5023948,K03570.01,,FALSE POSITIVE
5019,5113053,K03571.01,,FALSE POSITIVE
5020,5817957,K07742.01,,FALSE POSITIVE
5021,11853878,K01833.03,Kepler-968 c,CANDIDATE
5022,4743508,K03572.01,,CANDIDATE
5023,11810124,K03344.02,Kepler-1471 b,CANDIDATE
5024,11303322,K03345.01,Kepler-1472 b,CANDIDATE
5025,11241912,K03346.01,Kepler-1473 b,CANDIDATE
5026,6043538,K07759.01,,CANDIDATE
5027,8824737,K03347.01,,CANDIDATE
5028,9349757,K03348.01,Kepler-1474 b,CANDIDATE
5029,11519134,K03419.01,,FALSE POSITIVE
5030,7289338,K03420.02,,CANDIDATE
5031,5004909,K03421.01,,FALSE POSITIVE
5032,6278670,K07775.01,,CANDIDATE
5033,5898983,K03422.01,,FALSE POSITIVE
5034,7703955,K01707.02,Kepler-315 c,CANDIDATE
5035,8552719,K01792.02,,FALSE POSITIVE
5036,12164634,K03491.01,,FALSE POSITIVE
5037,5193077,K03492.01,,FALSE POSITIVE
5038,5617259,K07733.01,,FALSE POSITIVE
5039,8880123,K03493.01,,CANDIDATE
5040,9474756,K03495.01,,CANDIDATE
5041,10068919,K03573.01,,FALSE POSITIVE
5042,7353970,K03574.01,,FALSE POSITIVE
5043,12316447,K03575.01,,FALSE POSITIVE
5044,5823557,K07743.01,,FALSE POSITIVE
5045,10491554,K03576.01,,FALSE POSITIVE
5046,9785454,K03577.01,,FALSE POSITIVE
5047,8636333,K03349.01,Kepler-1475 b,CANDIDATE
5048,7136958,K03350.01,,FALSE POSITIVE
5049,1995732,K03351.01,,FALSE POSITIVE
5050,6069674,K07761.01,,FALSE POSITIVE
5051,8081239,K03352.01,Kepler-1476 b,CANDIDATE
5052,5308663,K01562.02,,CANDIDATE
5053,3745559,K03423.01,,CANDIDATE
5054,8356054,K03424.01,,FALSE POSITIVE
5055,9117416,K03425.01,,CANDIDATE
5056,6356400,K07776.01,,CANDIDATE
5057,9117416,K03425.02,,CANDIDATE
5058,5900235,K03426.01,,FALSE POSITIVE
5059,9474756,K03495.02,,CANDIDATE
5060,7517261,K03496.01,Kepler-1511 b,CANDIDATE
5061,7517261,K03496.02,,CANDIDATE
5062,5653795,K07734.01,,FALSE POSITIVE
5063,8424002,K03497.01,Kepler-1512 b,CANDIDATE
5064,8635938,K03498.01,,FALSE POSITIVE
5065,10464666,K03578.01,,FALSE POSITIVE
5066,5024292,K03579.01,,FALSE POSITIVE
5067,4659255,K03580.01,,FALSE POSITIVE
5068,5877292,K07744.01,,CANDIDATE
5069,10657406,K01837.02,Kepler-969 c,CANDIDATE
5070,3428468,K03582.01,,FALSE POSITIVE
5071,7091432,K03353.01,Kepler-1477 b,CANDIDATE
5072,9845909,K03354.01,,CANDIDATE
5073,9221528,K03355.01,,CANDIDATE
5074,6368230,K03356.01,Kepler-1478 b,CANDIDATE
5075,7115291,K03357.01,,FALSE POSITIVE
5076,9907505,K03427.01,,FALSE POSITIVE
5077,9027909,K03428.01,Kepler-1496 b,CANDIDATE
5078,9230021,K03429.01,,CANDIDATE
5079,6369845,K07777.01,,FALSE POSITIVE
5080,9230021,K03429.02,Kepler-1497 b,CANDIDATE
5081,9230021,K03429.03,,FALSE POSITIVE
5082,3662838,K00302.02,,FALSE POSITIVE
5083,5471688,K03499.01,,FALSE POSITIVE
5084,8552719,K01792.03,Kepler-953 c,CANDIDATE
5085,5471688,K03499.02,,FALSE POSITIVE
5086,6058816,K03500.01,,CANDIDATE
5087,6058816,K03500.02,,CANDIDATE
5088,5130740,K03583.01,,FALSE POSITIVE
5089,9892471,K03584.01,,FALSE POSITIVE
5090,2019076,K03585.01,,FALSE POSITIVE
5091,7376490,K03586.01,,FALSE POSITIVE
5092,11968513,K03587.01,,FALSE POSITIVE
5093,4263529,K03358.01,,CANDIDATE
5094,7866921,K03360.01,,FALSE POSITIVE
5095,6619815,K03361.01,,CANDIDATE
5096,3098197,K03362.01,,FALSE POSITIVE
5097,11651712,K03363.01,Kepler-1479 b,CANDIDATE
5098,9896558,K01718.02,Kepler-937 c,CANDIDATE
5099,7697103,K03430.01,,CANDIDATE
5100,9267996,K03431.01,,FALSE POSITIVE
5101,7045605,K07808.01,,FALSE POSITIVE
5102,8738775,K03432.01,Kepler-1498 b,CANDIDATE
5103,7093401,K03433.01,,CANDIDATE
5104,7877818,K03816.01,,FALSE POSITIVE
5105,5636642,K03817.01,,FALSE POSITIVE
5106,6515722,K03818.01,,FALSE POSITIVE
5107,6679504,K07788.01,,FALSE POSITIVE
5108,5560831,K03819.01,,FALSE POSITIVE
5109,5305404,K03820.01,,FALSE POSITIVE
5110,3728432,K03893.01,Kepler-1526 b,CANDIDATE
5111,6696580,K02092.03,Kepler-359 d,CANDIDATE
5112,5473535,K03894.01,,FALSE POSITIVE
5113,12106934,K03895.01,,FALSE POSITIVE
5114,6222898,K03896.01,,FALSE POSITIVE
5115,3955866,K03897.01,,FALSE POSITIVE
5116,11200767,K03667.01,,FALSE POSITIVE
5117,9892816,K01955.03,Kepler-342 e,CANDIDATE
5118,8589731,K03668.01,,FALSE POSITIVE
5119,2162994,K06260.01,,FALSE POSITIVE
5120,4356766,K03669.01,,FALSE POSITIVE
5121,2167890,K03670.01,,FALSE POSITIVE
5122,5384079,K02011.02,Kepler-348 c,CANDIDATE
5123,4935914,K03743.01,,FALSE POSITIVE
5124,11303811,K03744.01,,FALSE POSITIVE
5125,2437783,K03745.01,,FALSE POSITIVE
5126,12062660,K03746.01,,FALSE POSITIVE
5127,9777087,K03747.01,,FALSE POSITIVE
5128,5956776,K03821.01,,FALSE POSITIVE
5129,8883727,K03822.01,,FALSE POSITIVE
5130,4820550,K03823.01,,CANDIDATE
5131,6516874,K03824.01,,FALSE POSITIVE
5132,11709124,K00435.03,Kepler-154 b,CANDIDATE
5133,9161118,K03898.01,,FALSE POSITIVE
5134,3556229,K03899.01,,FALSE POSITIVE
5135,11911580,K03900.01,,FALSE POSITIVE
5136,9480535,K03901.01,Kepler-1527 b,CANDIDATE
5137,10583225,K03902.01,,FALSE POSITIVE
5138,5215251,K03903.01,,FALSE POSITIVE
5139,10383696,K03671.01,,FALSE POSITIVE
5140,9777090,K03672.01,,FALSE POSITIVE
5141,11455484,K03673.01,,FALSE POSITIVE
5142,2446623,K03674.01,,FALSE POSITIVE
5143,9596089,K03675.01,,FALSE POSITIVE
5144,5738506,K03676.01,,FALSE POSITIVE
5145,9777087,K03747.02,,FALSE POSITIVE
5146,4247807,K03748.01,,FALSE POSITIVE
5147,11547869,K03749.01,,FALSE POSITIVE
5148,7700590,K03750.01,,FALSE POSITIVE
5149,9053086,K03751.01,,FALSE POSITIVE
5150,3128552,K02055.02,Kepler-1073 c,CANDIDATE
5151,5467113,K03825.01,,FALSE POSITIVE
5152,8240123,K03826.01,,FALSE POSITIVE
5153,5114623,K03827.01,,FALSE POSITIVE
5154,5114623,K03827.02,,FALSE POSITIVE
5155,10031907,K03828.01,,FALSE POSITIVE
5156,6525946,K02093.02,,CANDIDATE
5157,5480736,K03904.01,,FALSE POSITIVE
5158,8487748,K03905.01,,FALSE POSITIVE
5159,9892856,K03906.01,,FALSE POSITIVE
5160,6795089,K07792.01,,FALSE POSITIVE
5161,3340313,K03677.01,,FALSE POSITIVE
5162,9892816,K01955.04,Kepler-342 c,CANDIDATE
5163,4150804,K03678.01,Kepler-1513 b,CANDIDATE
5164,5021174,K03679.01,,FALSE POSITIVE
5165,9025971,K03680.01,,CANDIDATE
5166,2581316,K03681.01,Kepler-1514 b,CANDIDATE
5167,9973109,K02018.02,,CANDIDATE
5168,6314185,K03752.01,,FALSE POSITIVE
5169,8620561,K03753.01,,FALSE POSITIVE
5170,8937019,K03754.01,,FALSE POSITIVE
5171,9896435,K03755.01,,FALSE POSITIVE
5172,10352938,K03756.01,,FALSE POSITIVE
5173,10676927,K03830.01,,FALSE POSITIVE
5174,5649836,K03831.01,,FALSE POSITIVE
5175,7620660,K03832.01,,FALSE POSITIVE
5176,3836399,K03834.01,,FALSE POSITIVE
5177,2581554,K03835.01,Kepler-1521 b,CANDIDATE
5178,3128552,K02055.03,,CANDIDATE
5179,10363115,K03908.01,,CANDIDATE
5180,5966810,K03909.01,,CANDIDATE
5181,10491062,K03910.01,,FALSE POSITIVE
5182,9761615,K03911.01,Kepler-1528 b,CANDIDATE
5183,4058881,K03912.01,,FALSE POSITIVE
5184,6863158,K07793.01,,CANDIDATE
5185,2581316,K03681.02,,CANDIDATE
5186,8621353,K03682.01,,FALSE POSITIVE
5187,10795103,K03683.01,Kepler-1515 b,CANDIDATE
5188,9394601,K03684.01,,FALSE POSITIVE
5189,8494410,K03685.01,,FALSE POSITIVE
5190,8494410,K03685.02,Kepler-1516 b,CANDIDATE
5191,6863161,K03757.01,,FALSE POSITIVE
5192,7840035,K03758.01,,FALSE POSITIVE
5193,8543279,K03759.01,,FALSE POSITIVE
5194,8047283,K03760.01,,FALSE POSITIVE
5195,7090867,K07810.01,,FALSE POSITIVE
5196,7612691,K03836.01,,FALSE POSITIVE
5197,9761573,K03837.01,,FALSE POSITIVE
5198,8042789,K03838.01,,FALSE POSITIVE
5199,10095484,K03839.01,,FALSE POSITIVE
5200,5467102,K03840.01,,FALSE POSITIVE
5201,6780367,K07789.01,,FALSE POSITIVE
5202,10281221,K03913.01,,CANDIDATE
5203,6525946,K02093.03,,CANDIDATE
5204,5471496,K03914.01,,FALSE POSITIVE
5205,4544620,K03915.01,,FALSE POSITIVE
5206,5784777,K03916.01,Kepler-1529 b,CANDIDATE
5207,6949061,K01960.02,Kepler-343 c,CANDIDATE
5208,9719636,K03686.01,,FALSE POSITIVE
5209,2452440,K03687.01,,FALSE POSITIVE
5210,5020034,K03688.01,,FALSE POSITIVE
5211,7017372,K03689.01,,CANDIDATE
5212,7102316,K02028.03,Kepler-351 d,CANDIDATE
5213,11518142,K03762.01,Kepler-1519 b,CANDIDATE
5214,3114667,K03763.01,,FALSE POSITIVE
5215,12109845,K03765.01,,FALSE POSITIVE
5216,8651551,K03841.01,,FALSE POSITIVE
5217,9532637,K03842.01,,FALSE POSITIVE
5218,5305451,K03843.01,,FALSE POSITIVE
5219,7174349,K03844.01,,FALSE POSITIVE
5220,11824218,K03845.01,,FALSE POSITIVE
5221,3128552,K02055.04,,CANDIDATE
5222,10788461,K03925.01,,CANDIDATE
5223,10788461,K03925.02,Kepler-1530 b,CANDIDATE
5224,10788461,K03925.03,Kepler-1530 c,CANDIDATE
5225,11667548,K03926.01,,FALSE POSITIVE
5226,8868649,K03927.01,,FALSE POSITIVE
5227,9715939,K03690.01,,FALSE POSITIVE
5228,4751083,K03691.01,,FALSE POSITIVE
5229,4751083,K03691.02,,FALSE POSITIVE
5230,5903301,K03692.01,,CANDIDATE
5231,7695087,K03693.01,,FALSE POSITIVE
5232,8323764,K03767.01,,FALSE POSITIVE
5233,7013923,K07801.01,,FALSE POSITIVE
5234,5360082,K03768.01,,FALSE POSITIVE
5235,6543683,K03769.01,,FALSE POSITIVE
5236,5008245,K03770.01,,CANDIDATE
5237,10555365,K03771.01,,CANDIDATE
5238,5481426,K03772.01,,FALSE POSITIVE
5239,7983756,K03846.01,,FALSE POSITIVE
5240,7289165,K03847.01,,FALSE POSITIVE
5241,12784167,K03848.01,Kepler-1522 b,CANDIDATE
5242,8949316,K03849.01,,CANDIDATE
5243,8912730,K03850.01,,FALSE POSITIVE
5244,9784230,K03851.01,,FALSE POSITIVE
5245,11466960,K03917.01,,FALSE POSITIVE
5246,3124420,K03918.01,,FALSE POSITIVE
5247,4649440,K03919.01,,FALSE POSITIVE
5248,2437488,K03920.01,,FALSE POSITIVE
5249,10083623,K03921.01,,FALSE POSITIVE
5250,11253711,K01972.02,Kepler-1031 b,CANDIDATE
5251,8043052,K03695.01,,FALSE POSITIVE
5252,5435816,K03696.01,,FALSE POSITIVE
5253,8559589,K03697.01,,FALSE POSITIVE
5254,4372765,K03698.01,,FALSE POSITIVE
5255,9489524,K02029.03,,CANDIDATE
5256,10268903,K03773.01,,FALSE POSITIVE
5257,7017437,K07802.01,,FALSE POSITIVE
5258,7220320,K03775.01,,FALSE POSITIVE
5259,9291378,K03776.01,,FALSE POSITIVE
5260,4075067,K03777.01,,FALSE POSITIVE
5261,4949524,K03852.01,,FALSE POSITIVE
5262,6531143,K07784.01,,FALSE POSITIVE
5263,3550434,K03854.01,,FALSE POSITIVE
5264,2558370,K03855.01,,FALSE POSITIVE
5265,12301181,K02059.02,,CANDIDATE
5266,5397166,K03856.01,,CANDIDATE
5267,7024530,K03922.01,,FALSE POSITIVE
5268,5015459,K03923.01,,FALSE POSITIVE
5269,11709124,K00435.04,Kepler-154 e,CANDIDATE
5270,8505920,K02094.02,Kepler-1090 b,CANDIDATE
5271,1433980,K03924.01,,FALSE POSITIVE
5272,2438490,K03699.01,,FALSE POSITIVE
5273,3838496,K03700.01,,FALSE POSITIVE
5274,6470521,K03701.01,,FALSE POSITIVE
5275,2449090,K03702.01,,FALSE POSITIVE
5276,5652260,K03703.01,,FALSE POSITIVE
5277,2569494,K03704.01,,FALSE POSITIVE
5278,12405950,K03778.01,,FALSE POSITIVE
5279,5206233,K03779.01,,FALSE POSITIVE
5280,7031066,K07803.01,,FALSE POSITIVE
5281,6775985,K03780.01,,FALSE POSITIVE
5282,11357192,K03782.01,,FALSE POSITIVE
5283,9533489,K03783.01,,CANDIDATE
5284,11825057,K03857.01,,FALSE POSITIVE
5285,12306699,K03858.01,,FALSE POSITIVE
5286,9692336,K03859.01,,FALSE POSITIVE
5287,9641008,K03860.01,,FALSE POSITIVE
5288,8588377,K03861.01,,FALSE POSITIVE
5289,3644601,K03862.01,,FALSE POSITIVE
5290,4242692,K03928.01,Kepler-1531 b,CANDIDATE
5291,8781480,K03929.01,,FALSE POSITIVE
5292,6783732,K07790.01,,FALSE POSITIVE
5293,11607176,K03930.01,,FALSE POSITIVE
5294,10661718,K03931.01,,FALSE POSITIVE
5295,6105462,K02098.02,Kepler-1093 c,CANDIDATE
5296,8257205,K01986.02,,CANDIDATE
5297,6470516,K03705.01,,FALSE POSITIVE
5298,6891124,K07796.01,,CANDIDATE
5299,7770471,K03706.01,,FALSE POSITIVE
5300,5130380,K03707.01,,FALSE POSITIVE
5301,6314173,K03708.01,,FALSE POSITIVE
5302,5688997,K03784.01,,FALSE POSITIVE
5303,9489524,K02029.04,,CANDIDATE
5304,7031340,K07804.01,,FALSE POSITIVE
5305,4073730,K03785.01,,FALSE POSITIVE
5306,2854948,K03786.01,,FALSE POSITIVE
5307,7813039,K03787.01,,FALSE POSITIVE
5308,3644601,K03862.02,,FALSE POSITIVE
5309,8459354,K03863.01,,FALSE POSITIVE
5310,4164922,K03864.01,,CANDIDATE
5311,12061969,K02061.02,,CANDIDATE
5312,4164922,K03864.02,,CANDIDATE
5313,10328393,K01905.03,Kepler-332 d,CANDIDATE
5314,10259029,K03630.01,,FALSE POSITIVE
5315,8299947,K03631.01,,FALSE POSITIVE
5316,3335813,K03632.01,,FALSE POSITIVE
5317,11858741,K03633.01,,FALSE POSITIVE
5318,6363494,K03634.01,,FALSE POSITIVE
5319,2576107,K03709.01,,FALSE POSITIVE
